lsoa_code,lsoa_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
E01015275,"Bournemouth, Christchurch and Poole 035C",19.4,5.11,10.21,12.25,14.3,13.27,18.38,18.38,16.34,20.42,17.36,13.27,20.42,17.36,24.51,11.23,14.3,10.21,11.23,14.3,26.55,29.61,41.87,35.74,27.57,27.57,26.55,26.55,25.53,19.4,16.34,27.57,27.57,29.61,32.68,22.47,28.59,20.42,31.66,21.44,27.57,24.51,28.59,24.51,23.49,29.61,19.4,22.47,21.44,18.38,19.4,20.42,33.7,17.36,24.51,19.4,24.51,20.42,23.49,20.42,23.49,23.49,15.32,19.4,21.44,17.36,16.34,21.44,13.27,18.38,20.42,16.34,14.3,13.27,17.36,8.17,5.11,13.27,16.34,9.19,8.17,8.17,6.13,4.08,5.11,2.04,3.06,4.08,5.11,6.13
E01015276,"Bournemouth, Christchurch and Poole 035D",31.66,19.4,18.38,25.53,31.66,37.78,28.59,23.49,34.72,29.61,23.49,18.38,23.49,27.57,18.38,23.49,28.59,25.53,16.34,13.27,16.34,17.36,19.4,17.36,27.57,16.34,20.42,24.51,26.55,16.34,26.55,26.55,29.61,34.72,31.66,26.55,30.63,31.66,37.78,31.66,34.72,39.82,36.76,20.42,27.57,25.53,28.59,22.47,22.47,25.53,26.55,26.55,28.59,29.61,30.63,23.49,25.53,20.42,16.34,19.4,23.49,22.47,23.49,7.15,9.19,18.38,17.36,15.32,13.27,16.34,10.21,11.23,9.19,11.23,12.25,4.08,10.21,8.17,7.15,8.17,6.13,3.06,6.13,4.08,5.11,6.13,4.08,2.04,0.0,2.04
E01015277,"Bournemouth, Christchurch and Poole 035E",35.74,18.38,29.61,32.68,30.63,21.44,25.53,22.47,30.63,32.68,27.57,25.53,27.57,23.49,25.53,13.27,22.47,15.32,16.34,31.66,30.63,29.61,16.34,37.78,28.59,28.59,22.47,22.47,32.68,27.57,32.68,32.68,26.55,33.7,29.61,34.72,49.02,45.95,42.89,43.91,35.74,39.82,36.76,27.57,28.59,31.66,29.61,27.57,27.57,27.57,20.42,35.74,17.36,29.61,23.49,25.53,24.51,19.4,31.66,29.61,24.51,13.27,21.44,22.47,18.38,11.23,10.21,15.32,17.36,13.27,16.34,15.32,18.38,11.23,10.21,14.3,7.15,10.21,9.19,8.17,3.06,7.15,8.17,4.08,1.02,3.06,2.04,5.11,1.02,2.04
E01015279,"Bournemouth, Christchurch and Poole 037A",24.51,16.34,20.42,16.34,17.36,19.4,10.21,30.63,16.34,16.34,17.36,22.47,17.36,13.27,10.21,11.23,16.34,8.17,11.23,13.27,19.4,22.47,34.72,45.95,39.82,23.49,45.95,37.78,46.97,43.91,42.89,41.87,43.91,47.99,45.95,38.8,52.08,46.97,27.57,45.95,30.63,35.74,31.66,22.47,21.44,32.68,37.78,24.51,29.61,38.8,34.72,30.63,26.55,28.59,22.47,29.61,27.57,31.66,18.38,25.53,28.59,16.34,15.32,15.32,15.32,12.25,9.19,18.38,11.23,9.19,9.19,11.23,11.23,7.15,6.13,3.06,11.23,3.06,5.11,3.06,3.06,6.13,1.02,4.08,1.02,3.06,0.0,4.08,5.11,1.02
E01015280,"Bournemouth, Christchurch and Poole 037B",30.63,28.59,26.55,20.42,40.85,19.4,19.4,19.4,30.63,21.44,23.49,21.44,18.38,21.44,16.34,8.17,11.23,12.25,8.17,12.25,11.23,22.47,31.66,37.78,34.72,33.7,46.97,47.99,44.93,38.8,49.02,47.99,49.02,50.04,39.82,33.7,58.21,60.25,35.74,50.04,41.87,39.82,46.97,33.7,25.53,32.68,33.7,32.68,36.76,33.7,37.78,25.53,24.51,19.4,31.66,27.57,26.55,28.59,19.4,23.49,19.4,19.4,21.44,22.47,12.25,30.63,10.21,22.47,8.17,12.25,14.3,12.25,12.25,9.19,9.19,7.15,3.06,10.21,3.06,7.15,4.08,6.13,7.15,7.15,5.11,4.08,8.17,2.04,3.06,2.04
E01015281,"Bournemouth, Christchurch and Poole 037C",14.3,13.27,21.44,24.51,17.36,19.4,18.38,24.51,18.38,20.42,24.51,23.49,12.25,21.44,15.32,17.36,21.44,13.27,20.42,22.47,25.53,15.32,17.36,33.7,27.57,16.34,25.53,22.47,27.57,31.66,30.63,31.66,39.82,42.89,38.8,37.78,33.7,32.68,37.78,18.38,28.59,30.63,27.57,30.63,34.72,26.55,33.7,39.82,20.42,35.74,25.53,30.63,24.51,24.51,22.47,34.72,36.76,29.61,17.36,29.61,20.42,25.53,20.42,26.55,15.32,19.4,11.23,14.3,18.38,17.36,11.23,5.11,6.13,18.38,13.27,6.13,7.15,9.19,5.11,5.11,8.17,2.04,0.0,1.02,5.11,6.13,1.02,2.04,1.02,0.0
E01015286,"Bournemouth, Christchurch and Poole 038A",11.23,15.32,17.36,15.32,20.42,16.34,7.15,13.27,10.21,14.3,8.17,9.19,8.17,8.17,9.19,12.25,12.25,7.15,2.04,7.15,13.27,17.36,16.34,32.68,22.47,36.76,30.63,34.72,35.74,36.76,30.63,32.68,43.91,31.66,34.72,33.7,28.59,32.68,31.66,30.63,28.59,28.59,23.49,25.53,19.4,19.4,27.57,26.55,18.38,23.49,28.59,22.47,26.55,21.44,15.32,20.42,24.51,16.34,26.55,32.68,33.7,18.38,28.59,20.42,32.68,20.42,25.53,23.49,29.61,27.57,33.7,37.78,19.4,53.1,28.59,22.47,26.55,33.7,18.38,21.44,9.19,18.38,23.49,12.25,23.49,15.32,13.27,15.32,7.15,3.06
E01015288,"Bournemouth, Christchurch and Poole 041A",26.55,25.53,21.44,28.59,20.42,33.7,26.55,23.49,27.57,21.44,26.55,19.4,16.34,25.53,13.27,19.4,6.13,12.25,13.27,28.59,56.16,50.04,47.99,47.99,53.1,63.31,49.02,52.08,46.97,50.04,35.74,44.93,54.12,46.97,36.76,40.85,36.76,40.85,24.51,47.99,31.66,31.66,27.57,21.44,17.36,32.68,23.49,20.42,28.59,24.51,19.4,15.32,25.53,30.63,16.34,19.4,28.59,18.38,12.25,11.23,25.53,14.3,10.21,17.36,14.3,13.27,4.08,12.25,10.21,12.25,13.27,13.27,17.36,7.15,8.17,10.21,12.25,2.04,6.13,7.15,4.08,3.06,2.04,1.02,6.13,0.0,1.02,2.04,0.0,0.0
E01015289,"Bournemouth, Christchurch and Poole 041B",19.4,28.59,19.4,21.44,20.42,18.38,16.34,21.44,14.3,15.32,13.27,11.23,19.4,9.19,8.17,4.08,9.19,9.19,7.15,12.25,27.57,29.61,35.74,37.78,58.21,37.78,34.72,37.78,52.08,46.97,37.78,41.87,52.08,50.04,39.82,31.66,56.16,44.93,36.76,51.06,34.72,28.59,42.89,27.57,27.57,26.55,21.44,16.34,24.51,20.42,24.51,14.3,22.47,19.4,27.57,18.38,26.55,24.51,25.53,23.49,16.34,11.23,16.34,22.47,20.42,15.32,16.34,18.38,11.23,18.38,10.21,19.4,10.21,21.44,21.44,19.4,9.19,11.23,18.38,8.17,12.25,7.15,9.19,10.21,6.13,6.13,6.13,5.11,6.13,4.08
E01015290,"Bournemouth, Christchurch and Poole 041C",28.59,23.49,25.53,12.25,10.21,24.51,17.36,17.36,14.3,14.3,12.25,14.3,8.17,3.06,4.08,6.13,5.11,11.23,125.6,298.18,205.25,131.73,88.84,65.35,47.99,44.93,59.23,52.08,63.31,49.02,62.29,61.27,56.16,42.89,36.76,36.76,34.72,33.7,46.97,38.8,34.72,34.72,37.78,32.68,29.61,24.51,23.49,26.55,38.8,22.47,17.36,29.61,27.57,17.36,19.4,19.4,19.4,21.44,23.49,14.3,16.34,12.25,19.4,13.27,18.38,19.4,13.27,12.25,17.36,16.34,9.19,17.36,14.3,18.38,16.34,9.19,12.25,8.17,14.3,15.32,10.21,7.15,7.15,8.17,9.19,3.06,12.25,9.19,8.17,7.15
E01015291,"Bournemouth, Christchurch and Poole 041D",6.13,18.38,10.21,9.19,15.32,9.19,11.23,7.15,11.23,10.21,7.15,6.13,10.21,5.11,7.15,10.21,10.21,7.15,13.27,6.13,14.3,13.27,33.7,28.59,21.44,23.49,19.4,39.82,24.51,33.7,37.78,25.53,28.59,33.7,27.57,31.66,42.89,19.4,25.53,22.47,20.42,28.59,30.63,26.55,26.55,15.32,17.36,16.34,13.27,12.25,14.3,18.38,18.38,15.32,15.32,17.36,20.42,20.42,28.59,26.55,26.55,24.51,28.59,22.47,22.47,23.49,31.66,22.47,26.55,25.53,11.23,27.57,28.59,30.63,36.76,26.55,30.63,26.55,40.85,16.34,21.44,32.68,22.47,21.44,21.44,23.49,24.51,14.3,9.19,7.15
E01015292,"Bournemouth, Christchurch and Poole 025A",14.3,30.63,29.61,20.42,24.51,37.78,23.49,33.7,18.38,34.72,32.68,17.36,21.44,27.57,16.34,13.27,16.34,36.76,16.34,21.44,40.85,30.63,33.7,32.68,40.85,26.55,29.61,24.51,25.53,23.49,22.47,20.42,35.74,36.76,41.87,29.61,47.99,31.66,33.7,31.66,29.61,33.7,24.51,23.49,40.85,31.66,24.51,28.59,24.51,17.36,27.57,22.47,28.59,20.42,27.57,21.44,20.42,20.42,28.59,18.38,18.38,19.4,22.47,15.32,16.34,17.36,10.21,15.32,16.34,13.27,11.23,17.36,8.17,8.17,11.23,3.06,4.08,9.19,11.23,3.06,6.13,5.11,3.06,1.02,6.13,2.04,2.04,1.02,3.06,0.0
E01015293,"Bournemouth, Christchurch and Poole 025B",18.38,19.4,18.38,17.36,24.51,26.55,13.27,16.34,18.38,28.59,27.57,22.47,19.4,12.25,23.49,18.38,19.4,18.38,13.27,21.44,17.36,26.55,25.53,27.57,20.42,29.61,27.57,28.59,34.72,24.51,29.61,20.42,23.49,25.53,33.7,30.63,26.55,31.66,16.34,29.61,27.57,28.59,27.57,23.49,23.49,26.55,20.42,17.36,20.42,21.44,33.7,18.38,27.57,23.49,19.4,28.59,23.49,22.47,23.49,22.47,13.27,14.3,12.25,10.21,11.23,10.21,13.27,12.25,8.17,7.15,8.17,7.15,8.17,12.25,10.21,9.19,6.13,9.19,3.06,8.17,2.04,6.13,2.04,3.06,6.13,2.04,4.08,2.04,1.02,2.04
E01015294,"Bournemouth, Christchurch and Poole 025C",23.49,20.42,33.7,19.4,28.59,22.47,29.61,30.63,32.68,35.74,28.59,33.7,24.51,24.51,21.44,28.59,29.61,28.59,21.44,28.59,20.42,29.61,33.7,34.72,43.91,35.74,63.31,29.61,33.7,44.93,44.93,40.85,50.04,55.14,43.91,41.87,39.82,32.68,38.8,37.78,40.85,45.95,33.7,28.59,40.85,34.72,38.8,26.55,28.59,30.63,34.72,35.74,20.42,24.51,24.51,33.7,32.68,15.32,22.47,26.55,15.32,15.32,17.36,9.19,15.32,11.23,8.17,15.32,10.21,2.04,12.25,3.06,10.21,8.17,5.11,5.11,3.06,4.08,6.13,2.04,1.02,8.17,8.17,4.08,6.13,2.04,2.04,0.0,0.0,3.06
E01015295,"Bournemouth, Christchurch and Poole 039A",8.17,13.27,12.25,16.34,18.38,5.11,17.36,30.63,20.42,12.25,18.38,13.27,14.3,13.27,15.32,9.19,11.23,13.27,3.06,10.21,10.21,8.17,10.21,16.34,7.15,8.17,11.23,8.17,4.08,5.11,4.08,8.17,8.17,4.08,7.15,8.17,13.27,23.49,19.4,16.34,22.47,17.36,23.49,14.3,13.27,21.44,14.3,20.42,29.61,21.44,17.36,18.38,32.68,22.47,14.3,14.3,21.44,20.42,30.63,29.61,21.44,23.49,29.61,27.57,27.57,24.51,24.51,21.44,25.53,20.42,38.8,22.47,30.63,32.68,25.53,26.55,27.57,19.4,16.34,18.38,6.13,17.36,11.23,16.34,15.32,10.21,7.15,12.25,5.11,4.08
E01015296,"Bournemouth, Christchurch and Poole 039B",8.17,15.32,11.23,8.17,12.25,9.19,10.21,12.25,16.34,14.3,10.21,16.34,16.34,15.32,13.27,9.19,11.23,13.27,16.34,13.27,13.27,17.36,14.3,19.4,23.49,22.47,19.4,28.59,37.78,28.59,18.38,36.76,29.61,31.66,23.49,18.38,19.4,28.59,21.44,24.51,30.63,16.34,31.66,25.53,21.44,25.53,16.34,30.63,18.38,29.61,28.59,22.47,21.44,33.7,35.74,28.59,21.44,23.49,19.4,16.34,28.59,28.59,16.34,19.4,15.32,12.25,34.72,24.51,23.49,16.34,31.66,30.63,29.61,31.66,32.68,26.55,35.74,20.42,27.57,23.49,13.27,21.44,24.51,14.3,19.4,13.27,10.21,15.32,14.3,10.21
E01015297,"Bournemouth, Christchurch and Poole 036B",7.15,7.15,5.11,9.19,10.21,12.25,14.3,12.25,17.36,19.4,14.3,12.25,4.08,9.19,8.17,15.32,11.23,7.15,15.32,5.11,6.13,11.23,7.15,12.25,7.15,9.19,17.36,8.17,17.36,10.21,15.32,14.3,18.38,14.3,18.38,11.23,22.47,15.32,18.38,18.38,19.4,23.49,17.36,18.38,17.36,21.44,14.3,22.47,29.61,19.4,16.34,23.49,19.4,23.49,17.36,24.51,16.34,14.3,18.38,19.4,15.32,20.42,24.51,21.44,17.36,12.25,15.32,19.4,23.49,13.27,18.38,17.36,24.51,28.59,28.59,31.66,19.4,11.23,17.36,17.36,15.32,14.3,15.32,15.32,17.36,16.34,16.34,19.4,15.32,21.44
E01015298,"Bournemouth, Christchurch and Poole 039C",12.25,11.23,9.19,18.38,12.25,10.21,5.11,20.42,3.06,15.32,14.3,7.15,10.21,5.11,10.21,6.13,14.3,5.11,15.32,6.13,6.13,12.25,6.13,6.13,6.13,8.17,6.13,4.08,9.19,9.19,6.13,13.27,8.17,8.17,14.3,11.23,15.32,15.32,8.17,10.21,10.21,13.27,9.19,17.36,12.25,17.36,17.36,13.27,17.36,15.32,14.3,22.47,14.3,16.34,28.59,23.49,24.51,11.23,18.38,33.7,27.57,21.44,24.51,23.49,26.55,22.47,26.55,22.47,28.59,30.63,34.72,28.59,23.49,43.91,37.78,42.89,31.66,25.53,33.7,31.66,33.7,22.47,25.53,17.36,19.4,18.38,22.47,11.23,16.34,10.21
E01015299,"Bournemouth, Christchurch and Poole 039D",8.17,16.34,21.44,17.36,10.21,30.63,21.44,29.61,20.42,28.59,21.44,21.44,20.42,16.34,22.47,18.38,17.36,15.32,10.21,11.23,9.19,16.34,12.25,18.38,15.32,14.3,15.32,12.25,16.34,8.17,12.25,11.23,13.27,28.59,22.47,19.4,19.4,22.47,25.53,31.66,20.42,28.59,26.55,34.72,25.53,30.63,26.55,28.59,30.63,28.59,28.59,25.53,14.3,18.38,26.55,17.36,20.42,16.34,22.47,25.53,27.57,23.49,24.51,21.44,32.68,18.38,19.4,27.57,22.47,24.51,21.44,17.36,24.51,21.44,25.53,19.4,26.55,14.3,25.53,15.32,9.19,20.42,12.25,11.23,17.36,14.3,20.42,11.23,6.13,12.25
E01015300,"Bournemouth, Christchurch and Poole 039E",16.34,11.23,9.19,12.25,14.3,18.38,10.21,17.36,23.49,18.38,19.4,14.3,20.42,23.49,14.3,22.47,26.55,22.47,12.25,10.21,11.23,9.19,13.27,14.3,9.19,15.32,12.25,22.47,10.21,10.21,11.23,15.32,8.17,14.3,14.3,19.4,21.44,25.53,15.32,24.51,14.3,16.34,26.55,15.32,17.36,30.63,17.36,22.47,17.36,36.76,22.47,27.57,34.72,26.55,21.44,24.51,20.42,18.38,26.55,18.38,23.49,14.3,19.4,15.32,20.42,15.32,22.47,30.63,22.47,28.59,22.47,19.4,27.57,24.51,26.55,21.44,23.49,18.38,9.19,13.27,11.23,11.23,14.3,9.19,14.3,9.19,7.15,10.21,3.06,7.15
E01015301,"Bournemouth, Christchurch and Poole 003A",14.3,17.36,23.49,22.47,17.36,23.49,17.36,18.38,22.47,15.32,14.3,20.42,23.49,15.32,17.36,14.3,14.3,16.34,10.21,13.27,9.19,6.13,10.21,26.55,16.34,15.32,21.44,15.32,14.3,21.44,16.34,21.44,17.36,13.27,26.55,15.32,20.42,20.42,20.42,15.32,31.66,21.44,20.42,13.27,17.36,15.32,16.34,19.4,19.4,20.42,23.49,27.57,21.44,22.47,20.42,26.55,33.7,14.3,22.47,18.38,19.4,29.61,27.57,19.4,24.51,18.38,22.47,15.32,23.49,16.34,13.27,25.53,19.4,16.34,24.51,19.4,17.36,17.36,21.44,12.25,10.21,7.15,16.34,9.19,15.32,8.17,4.08,9.19,13.27,3.06
E01015302,"Bournemouth, Christchurch and Poole 005A",15.32,23.49,13.27,11.23,19.4,17.36,22.47,19.4,22.47,19.4,17.36,12.25,18.38,12.25,23.49,17.36,17.36,15.32,12.25,15.32,11.23,16.34,15.32,13.27,22.47,13.27,24.51,19.4,16.34,16.34,27.57,21.44,18.38,16.34,13.27,29.61,13.27,22.47,20.42,22.47,12.25,13.27,17.36,22.47,27.57,20.42,26.55,29.61,15.32,25.53,21.44,25.53,17.36,29.61,33.7,22.47,28.59,27.57,26.55,23.49,24.51,38.8,31.66,25.53,27.57,18.38,21.44,29.61,22.47,36.76,34.72,27.57,25.53,36.76,26.55,19.4,27.57,21.44,11.23,18.38,16.34,17.36,20.42,8.17,14.3,7.15,12.25,12.25,7.15,8.17
E01015303,"Bournemouth, Christchurch and Poole 003B",17.36,16.34,17.36,20.42,14.3,17.36,13.27,13.27,17.36,13.27,21.44,20.42,18.38,19.4,14.3,16.34,11.23,23.49,14.3,8.17,11.23,15.32,11.23,14.3,16.34,20.42,24.51,15.32,15.32,19.4,33.7,24.51,15.32,20.42,22.47,16.34,14.3,14.3,17.36,15.32,14.3,26.55,17.36,19.4,15.32,12.25,12.25,18.38,14.3,16.34,24.51,22.47,29.61,39.82,14.3,23.49,26.55,18.38,27.57,25.53,38.8,26.55,21.44,25.53,24.51,18.38,14.3,21.44,23.49,14.3,20.42,25.53,20.42,30.63,22.47,15.32,14.3,19.4,14.3,13.27,10.21,12.25,13.27,15.32,16.34,5.11,11.23,12.25,7.15,3.06
E01015304,"Bournemouth, Christchurch and Poole 005B",14.3,15.32,12.25,25.53,16.34,31.66,22.47,22.47,22.47,18.38,17.36,25.53,10.21,29.61,26.55,16.34,14.3,16.34,16.34,8.17,18.38,15.32,13.27,15.32,20.42,18.38,22.47,18.38,22.47,27.57,21.44,38.8,29.61,27.57,33.7,34.72,21.44,11.23,19.4,28.59,14.3,23.49,23.49,23.49,15.32,19.4,19.4,22.47,29.61,23.49,24.51,22.47,27.57,25.53,23.49,34.72,16.34,26.55,27.57,31.66,29.61,30.63,16.34,28.59,19.4,23.49,23.49,12.25,21.44,25.53,20.42,20.42,15.32,18.38,19.4,10.21,13.27,9.19,16.34,16.34,18.38,9.19,12.25,10.21,3.06,15.32,10.21,5.11,4.08,10.21
E01015305,"Bournemouth, Christchurch and Poole 003C",18.38,21.44,14.3,14.3,14.3,17.36,21.44,26.55,22.47,26.55,27.57,21.44,27.57,25.53,23.49,32.68,19.4,19.4,27.57,13.27,15.32,16.34,19.4,11.23,13.27,12.25,25.53,20.42,16.34,16.34,19.4,16.34,23.49,22.47,13.27,22.47,23.49,21.44,28.59,15.32,27.57,27.57,19.4,19.4,13.27,13.27,19.4,22.47,24.51,22.47,20.42,24.51,22.47,22.47,25.53,17.36,22.47,15.32,17.36,20.42,22.47,15.32,18.38,17.36,22.47,19.4,20.42,16.34,14.3,13.27,17.36,15.32,17.36,18.38,20.42,11.23,10.21,12.25,5.11,10.21,8.17,7.15,6.13,8.17,6.13,6.13,7.15,4.08,4.08,2.04
E01015306,"Bournemouth, Christchurch and Poole 003D",19.4,17.36,12.25,20.42,5.11,24.51,15.32,12.25,15.32,16.34,19.4,19.4,18.38,15.32,20.42,21.44,25.53,18.38,25.53,18.38,16.34,17.36,24.51,16.34,17.36,17.36,21.44,16.34,12.25,18.38,20.42,25.53,14.3,15.32,16.34,27.57,24.51,14.3,18.38,16.34,22.47,17.36,31.66,19.4,25.53,19.4,22.47,17.36,24.51,25.53,23.49,22.47,26.55,36.76,23.49,23.49,33.7,20.42,29.61,22.47,22.47,22.47,23.49,23.49,17.36,16.34,23.49,17.36,18.38,20.42,16.34,17.36,29.61,22.47,20.42,11.23,20.42,14.3,16.34,14.3,14.3,12.25,6.13,8.17,7.15,11.23,4.08,4.08,7.15,6.13
E01015307,"Bournemouth, Christchurch and Poole 010A",23.49,27.57,30.63,17.36,21.44,17.36,31.66,18.38,22.47,21.44,28.59,28.59,27.57,14.3,21.44,23.49,15.32,23.49,25.53,24.51,28.59,19.4,20.42,15.32,23.49,24.51,17.36,16.34,16.34,15.32,15.32,22.47,22.47,27.57,21.44,23.49,21.44,24.51,22.47,23.49,28.59,25.53,17.36,12.25,11.23,22.47,16.34,17.36,15.32,22.47,21.44,25.53,23.49,20.42,27.57,17.36,26.55,16.34,18.38,21.44,20.42,20.42,8.17,13.27,15.32,5.11,15.32,18.38,11.23,7.15,8.17,7.15,8.17,11.23,12.25,10.21,6.13,11.23,2.04,4.08,1.02,5.11,3.06,5.11,4.08,3.06,3.06,6.13,5.11,4.08
E01015308,"Bournemouth, Christchurch and Poole 005C",23.49,17.36,21.44,30.63,18.38,36.76,28.59,18.38,24.51,23.49,24.51,28.59,21.44,23.49,23.49,14.3,30.63,12.25,11.23,22.47,9.19,18.38,17.36,26.55,21.44,17.36,20.42,30.63,22.47,26.55,31.66,30.63,25.53,37.78,27.57,29.61,26.55,19.4,42.89,25.53,34.72,23.49,38.8,23.49,29.61,20.42,26.55,19.4,23.49,22.47,16.34,42.89,22.47,35.74,24.51,19.4,29.61,22.47,22.47,15.32,20.42,12.25,17.36,14.3,19.4,17.36,20.42,23.49,20.42,10.21,20.42,15.32,19.4,15.32,12.25,19.4,15.32,8.17,6.13,5.11,10.21,7.15,9.19,6.13,3.06,7.15,1.02,6.13,6.13,0.0
E01015309,"Bournemouth, Christchurch and Poole 010B",22.47,22.47,23.49,19.4,22.47,21.44,21.44,30.63,24.51,17.36,15.32,18.38,27.57,23.49,20.42,24.51,17.36,19.4,17.36,13.27,17.36,17.36,17.36,16.34,18.38,17.36,20.42,12.25,18.38,23.49,21.44,18.38,32.68,12.25,25.53,19.4,22.47,20.42,25.53,23.49,26.55,17.36,24.51,22.47,20.42,21.44,24.51,15.32,22.47,21.44,15.32,19.4,18.38,17.36,26.55,17.36,30.63,18.38,19.4,20.42,14.3,11.23,27.57,21.44,14.3,11.23,12.25,13.27,7.15,12.25,13.27,16.34,9.19,12.25,9.19,3.06,8.17,4.08,10.21,4.08,3.06,7.15,6.13,2.04,4.08,5.11,2.04,3.06,3.06,2.04
E01015310,"Bournemouth, Christchurch and Poole 011A",17.36,16.34,15.32,17.36,19.4,25.53,17.36,15.32,25.53,24.51,24.51,28.59,28.59,19.4,20.42,16.34,17.36,28.59,23.49,19.4,12.25,12.25,28.59,19.4,22.47,20.42,16.34,13.27,20.42,23.49,21.44,22.47,17.36,22.47,14.3,26.55,24.51,27.57,20.42,20.42,34.72,12.25,25.53,14.3,17.36,22.47,29.61,21.44,19.4,24.51,24.51,30.63,23.49,17.36,24.51,26.55,22.47,18.38,17.36,22.47,29.61,20.42,19.4,7.15,16.34,14.3,10.21,12.25,9.19,17.36,12.25,15.32,18.38,14.3,22.47,6.13,11.23,12.25,6.13,6.13,7.15,3.06,5.11,4.08,14.3,1.02,4.08,3.06,2.04,1.02
E01015311,"Bournemouth, Christchurch and Poole 005D",10.21,8.17,10.21,5.11,13.27,7.15,3.06,6.13,7.15,7.15,4.08,4.08,5.11,2.04,5.11,8.17,3.06,9.19,7.15,6.13,5.11,5.11,8.17,9.19,10.21,13.27,9.19,8.17,5.11,12.25,19.4,15.32,16.34,16.34,14.3,11.23,15.32,11.23,8.17,13.27,6.13,8.17,5.11,6.13,17.36,13.27,8.17,11.23,13.27,10.21,14.3,14.3,22.47,17.36,14.3,20.42,17.36,21.44,24.51,30.63,24.51,22.47,19.4,17.36,19.4,20.42,31.66,21.44,30.63,22.47,27.57,28.59,29.61,37.78,29.61,28.59,24.51,34.72,36.76,24.51,34.72,19.4,29.61,21.44,13.27,14.3,15.32,15.32,17.36,8.17
E01015312,"Bournemouth, Christchurch and Poole 010C",21.44,15.32,22.47,17.36,24.51,24.51,23.49,29.61,23.49,29.61,28.59,19.4,28.59,24.51,26.55,19.4,18.38,20.42,26.55,17.36,26.55,13.27,14.3,10.21,21.44,12.25,13.27,13.27,20.42,13.27,25.53,22.47,24.51,25.53,19.4,13.27,29.61,19.4,16.34,20.42,24.51,22.47,12.25,12.25,21.44,17.36,17.36,16.34,18.38,19.4,20.42,28.59,19.4,20.42,22.47,22.47,17.36,18.38,15.32,12.25,15.32,21.44,16.34,20.42,22.47,16.34,10.21,10.21,18.38,10.21,12.25,14.3,9.19,6.13,10.21,12.25,13.27,10.21,12.25,10.21,5.11,7.15,2.04,6.13,3.06,5.11,3.06,9.19,5.11,3.06
E01015313,"Bournemouth, Christchurch and Poole 010D",8.17,8.17,15.32,14.3,14.3,19.4,14.3,28.59,14.3,22.47,20.42,18.38,23.49,25.53,23.49,29.61,18.38,24.51,19.4,21.44,25.53,22.47,24.51,19.4,16.34,17.36,18.38,14.3,16.34,16.34,17.36,13.27,15.32,23.49,13.27,15.32,20.42,25.53,18.38,14.3,18.38,14.3,21.44,16.34,28.59,16.34,13.27,14.3,16.34,21.44,21.44,23.49,23.49,18.38,20.42,15.32,11.23,19.4,20.42,21.44,13.27,14.3,18.38,16.34,12.25,13.27,13.27,13.27,8.17,9.19,8.17,8.17,6.13,8.17,9.19,8.17,8.17,4.08,8.17,7.15,4.08,2.04,5.11,4.08,2.04,2.04,3.06,4.08,3.06,1.02
E01015314,"Bournemouth, Christchurch and Poole 020A",15.32,9.19,10.21,9.19,18.38,21.44,17.36,21.44,23.49,19.4,24.51,16.34,23.49,17.36,18.38,16.34,26.55,16.34,16.34,21.44,12.25,13.27,13.27,18.38,6.13,16.34,7.15,11.23,12.25,8.17,14.3,7.15,11.23,19.4,11.23,14.3,22.47,24.51,13.27,25.53,26.55,18.38,19.4,26.55,31.66,25.53,20.42,22.47,23.49,16.34,27.57,22.47,30.63,22.47,21.44,17.36,20.42,29.61,26.55,18.38,12.25,33.7,17.36,22.47,21.44,17.36,20.42,22.47,12.25,22.47,23.49,23.49,21.44,15.32,19.4,20.42,18.38,7.15,19.4,16.34,10.21,10.21,10.21,4.08,10.21,11.23,3.06,5.11,3.06,7.15
E01015315,"Bournemouth, Christchurch and Poole 020B",20.42,12.25,12.25,14.3,18.38,27.57,19.4,32.68,37.78,18.38,29.61,27.57,26.55,33.7,22.47,25.53,25.53,17.36,21.44,14.3,12.25,10.21,11.23,13.27,9.19,18.38,10.21,10.21,9.19,10.21,6.13,11.23,22.47,11.23,17.36,19.4,16.34,30.63,26.55,37.78,38.8,16.34,21.44,24.51,27.57,17.36,29.61,17.36,34.72,21.44,30.63,31.66,27.57,31.66,25.53,34.72,32.68,42.89,21.44,23.49,17.36,26.55,21.44,29.61,27.57,23.49,22.47,30.63,27.57,26.55,39.82,26.55,28.59,33.7,29.61,22.47,23.49,18.38,15.32,10.21,10.21,13.27,15.32,12.25,6.13,9.19,11.23,7.15,9.19,4.08
