lsoa_code,lsoa_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
E01014756,North Somerset 010A,9,5,8,7,5,4,10,11,10,11,4,11,6,7,9,2,3,7,6,7,6,4,8,8,8,7,6,10,9,11,13,14,7,12,11,15,3,15,14,11,11,9,15,9,6,3,6,3,7,10,12,13,15,2,11,12,10,17,14,7,11,9,12,13,12,10,6,6,14,12,10,14,16,8,14,7,8,9,9,5,7,7,6,8,7,5,7,6,3,1
E01014757,North Somerset 010B,7,15,7,9,11,12,11,4,8,6,9,10,14,3,3,6,7,3,6,9,8,4,6,5,3,4,10,5,5,10,17,14,13,14,12,14,17,10,12,13,6,4,9,11,4,7,8,9,5,12,7,10,7,10,5,8,15,9,13,12,7,6,12,11,9,14,10,9,7,7,5,12,13,12,8,6,8,8,6,4,8,2,5,3,3,6,9,2,1,1
E01014758,North Somerset 005C,6,2,5,4,6,6,7,5,4,7,4,3,13,9,7,7,4,10,6,4,2,2,3,5,4,2,2,3,2,3,2,2,3,3,3,4,3,3,2,7,4,4,11,10,7,7,8,4,12,11,14,11,8,9,14,22,6,14,9,12,11,6,7,4,10,4,9,9,15,11,12,13,12,14,13,6,12,19,8,15,5,9,8,9,9,6,10,5,5,13
E01014759,North Somerset 005D,2,4,3,3,6,8,3,7,5,4,13,11,7,7,6,6,4,6,6,2,4,4,4,5,2,4,3,0,2,3,2,2,3,4,5,6,6,4,3,8,8,8,7,7,8,9,12,10,13,15,3,8,17,13,17,12,12,6,13,9,9,11,12,15,4,14,9,10,12,11,16,15,11,11,14,9,11,8,14,10,11,13,5,8,8,7,5,11,7,9
E01014760,North Somerset 007E,3,3,8,3,5,8,8,6,7,11,5,13,11,8,10,7,15,7,4,6,5,12,7,3,7,5,3,5,5,6,11,2,4,2,10,4,16,7,11,6,11,7,10,13,3,7,10,5,7,10,15,13,13,12,7,16,13,14,5,10,11,8,10,20,12,13,10,13,15,13,8,10,14,11,15,12,5,9,9,4,3,10,4,4,10,7,4,2,1,1
E01014761,North Somerset 010C,8,3,5,5,8,11,5,8,11,8,6,9,2,7,5,8,9,4,6,9,1,3,9,5,6,7,6,10,7,16,14,8,11,10,12,13,11,8,9,8,14,5,6,8,15,11,13,3,8,12,6,7,10,7,8,8,18,19,14,16,10,8,14,14,7,11,13,14,10,11,11,19,14,15,7,9,6,16,8,6,7,10,5,4,6,0,5,4,2,3
E01014762,North Somerset 010D,7,5,8,7,8,6,8,11,5,11,15,10,12,7,5,7,2,7,4,6,7,8,4,14,7,9,8,8,8,13,5,9,12,8,8,13,7,8,8,12,11,6,15,11,10,3,14,7,10,4,7,7,9,14,13,12,11,10,15,8,8,13,10,7,12,6,21,14,13,8,12,8,7,12,11,8,9,6,8,4,2,4,1,6,5,2,4,9,4,2
E01014763,North Somerset 010E,10,7,10,12,8,11,14,8,9,11,11,8,12,13,13,11,8,13,7,5,7,13,11,8,14,8,12,9,22,12,17,15,16,11,19,16,7,22,12,8,15,8,10,7,13,11,14,12,11,15,13,9,13,15,18,16,11,13,13,15,10,12,19,10,8,11,16,5,14,13,3,7,9,9,5,6,3,4,5,3,3,3,3,6,2,3,4,2,3,2
E01014764,North Somerset 014A,9,8,11,11,10,13,17,10,10,8,6,12,6,6,10,9,8,13,6,7,5,10,18,13,19,11,8,10,6,7,11,6,12,8,9,8,15,13,7,13,16,7,10,7,11,12,15,12,12,13,15,10,15,7,12,25,8,19,15,12,10,10,13,19,6,11,8,16,8,19,12,14,17,14,19,16,11,15,9,13,10,5,6,6,4,7,7,2,6,2
E01014765,North Somerset 014B,6,3,6,7,12,5,6,10,8,8,16,11,14,20,23,14,6,13,10,6,6,13,21,19,12,8,4,9,4,1,8,10,10,9,4,15,8,11,7,7,10,10,14,7,13,21,13,16,11,17,7,13,8,17,7,14,16,19,15,12,11,18,12,15,18,10,13,11,17,11,18,17,15,11,20,16,13,22,10,7,7,12,10,6,4,10,8,5,2,8
E01014766,North Somerset 004A,5,5,8,8,7,7,12,7,8,4,7,6,5,10,7,7,9,8,7,6,6,5,10,5,6,6,5,4,5,7,5,7,9,3,9,8,14,4,10,12,9,6,8,7,10,4,8,13,10,14,8,8,13,16,13,11,10,5,13,10,10,12,8,7,6,10,11,7,11,10,9,13,14,16,5,9,7,6,5,5,7,9,6,2,5,6,4,1,2,2
E01014767,North Somerset 004B,8,4,2,4,9,3,7,4,9,9,8,5,5,6,6,8,4,7,4,1,2,1,3,2,5,4,2,4,8,2,6,4,5,3,4,5,4,6,10,12,4,11,3,12,11,8,4,10,9,8,7,9,14,8,7,14,9,10,4,14,11,10,14,5,9,11,6,12,9,7,10,12,17,12,13,10,22,14,16,14,12,8,8,5,3,8,7,3,3,3
E01014770,North Somerset 023D,3,2,4,2,5,5,3,2,4,11,5,7,6,8,3,5,3,5,4,0,1,3,1,3,6,2,5,4,2,5,10,10,5,6,8,7,3,13,10,4,5,6,5,6,5,4,3,1,6,10,3,7,9,4,13,12,11,8,10,7,13,14,12,12,19,11,14,10,14,13,14,16,18,25,20,9,20,13,11,9,11,5,7,8,11,7,7,3,2,4
E01014771,North Somerset 023E,3,6,5,5,5,6,7,7,8,5,6,8,5,5,4,2,5,1,3,7,5,4,5,6,6,5,6,7,4,4,7,3,3,2,7,8,7,7,2,8,2,9,13,7,5,9,7,7,5,11,14,8,10,8,15,9,12,10,5,5,14,12,14,14,12,12,13,10,11,10,9,12,12,16,24,14,13,18,7,4,8,13,9,8,8,6,3,5,7,7
E01014772,North Somerset 023F,3,3,4,3,1,3,7,2,4,2,6,5,4,4,3,6,7,7,5,2,4,4,4,6,2,6,4,8,2,3,7,4,5,8,1,9,4,10,7,8,9,4,2,6,8,8,7,8,8,13,8,11,10,17,20,11,11,11,15,13,11,13,10,14,16,18,8,10,15,16,11,16,20,13,16,13,14,8,7,5,6,6,12,6,8,5,7,4,6,9
E01014773,North Somerset 014C,3,7,6,8,8,11,6,14,11,11,13,13,13,20,13,14,10,8,12,7,8,5,11,10,3,10,11,4,8,9,17,4,8,11,9,11,15,17,14,14,14,14,11,12,13,9,18,15,12,16,8,19,15,17,14,22,11,23,13,13,12,11,14,11,2,8,9,12,7,13,6,7,13,9,9,7,5,3,5,1,1,3,3,4,4,1,4,0,4,0
E01014774,North Somerset 014D,10,6,8,6,11,4,7,5,8,4,9,8,7,4,8,4,10,7,9,3,3,5,9,3,8,5,7,7,10,6,6,10,6,9,7,12,8,6,8,5,19,8,11,8,6,11,9,7,10,22,13,14,17,15,16,27,15,14,11,17,12,15,15,15,14,24,15,22,12,17,11,23,15,24,23,15,18,13,16,11,7,15,8,6,7,8,1,6,3,5
E01014775,North Somerset 009A,6,6,5,1,9,4,6,2,8,5,3,4,9,4,5,9,11,7,12,4,2,6,8,4,3,3,5,7,4,4,5,11,3,8,7,5,4,10,2,3,9,8,10,8,7,11,6,7,4,11,11,9,8,5,9,15,6,4,14,7,8,12,15,8,15,9,8,7,4,10,6,14,13,12,11,13,12,10,6,2,3,1,2,0,3,4,2,0,2,1
E01014776,North Somerset 009B,4,3,6,2,9,6,6,3,7,9,2,6,5,7,9,11,10,4,9,5,2,3,5,2,6,6,3,1,3,3,7,4,2,9,7,9,7,2,7,7,10,10,11,9,4,9,10,8,6,11,6,11,4,11,8,12,13,9,6,10,8,12,13,9,8,11,6,6,11,12,9,6,9,11,9,5,7,7,15,4,2,8,3,1,0,5,4,2,1,5
E01014777,North Somerset 009C,3,4,3,8,4,10,8,9,9,6,12,6,8,11,13,12,4,8,8,9,8,4,3,7,7,7,5,8,7,4,7,15,5,9,13,5,17,13,6,14,14,11,9,6,8,9,13,9,12,9,21,13,14,16,6,6,14,13,13,9,10,10,3,6,11,8,8,15,15,7,7,7,16,8,12,9,10,5,7,6,7,6,4,1,2,1,8,1,1,3
E01014778,North Somerset 009D,2,2,4,5,11,7,6,2,10,4,3,7,6,10,3,8,3,3,8,7,3,2,5,3,7,3,3,4,1,2,4,3,1,3,4,5,10,7,6,3,6,11,9,5,7,7,5,6,11,11,6,5,8,8,10,9,9,5,9,11,13,12,7,10,10,9,11,12,17,13,18,14,20,15,15,14,11,11,10,6,8,4,4,3,5,9,2,2,7,4
E01014779,North Somerset 009E,0,5,6,4,5,7,4,3,1,2,5,5,2,5,4,9,5,5,4,3,4,5,0,3,7,2,1,4,0,2,3,4,4,4,6,8,9,7,5,5,3,5,5,4,7,2,7,13,9,6,10,11,10,12,8,6,4,8,8,10,13,11,9,12,11,7,4,6,10,10,5,16,11,11,13,16,15,10,3,8,7,5,3,7,4,6,5,6,4,1
E01014780,North Somerset 008A,9,6,4,7,8,9,10,7,7,8,15,8,8,5,9,10,10,14,6,4,9,13,11,11,11,9,11,10,12,12,12,12,4,15,10,16,8,4,9,9,9,12,8,7,7,6,10,15,9,5,14,15,9,9,12,19,17,12,12,19,13,11,9,11,5,6,8,12,5,13,6,9,7,9,6,14,9,8,9,7,6,5,7,14,8,4,3,2,9,0
E01014781,North Somerset 008B,4,5,9,7,13,9,7,9,7,10,8,13,14,7,5,9,8,4,8,5,12,3,2,5,5,10,6,3,12,7,5,17,6,13,6,12,4,6,11,17,8,15,8,6,10,5,9,8,7,11,12,7,10,15,15,18,8,10,14,9,9,6,12,9,8,13,9,17,9,6,13,13,17,19,14,10,18,13,14,13,11,16,16,15,19,12,13,14,9,12
E01014782,North Somerset 008C,4,4,6,6,7,4,2,6,9,7,4,7,3,5,8,6,7,5,4,6,1,2,4,2,3,5,4,6,5,1,6,6,7,7,4,5,12,9,4,8,10,6,6,11,6,7,13,9,9,6,3,5,7,12,12,12,9,6,12,7,7,12,7,11,6,13,8,7,12,11,12,12,16,14,14,16,10,11,16,9,7,10,9,10,8,3,11,5,3,6
E01014783,North Somerset 008D,2,8,5,6,5,9,6,7,8,6,9,10,4,9,9,10,9,13,9,7,4,11,5,8,11,7,5,6,7,9,10,6,6,10,7,9,13,11,7,9,7,7,7,13,7,10,8,13,6,17,12,10,8,9,16,5,13,7,15,11,13,15,10,10,15,9,13,10,11,12,11,10,14,8,15,8,9,5,6,7,7,9,12,4,3,2,6,3,3,2
E01014784,North Somerset 008E,6,9,5,13,6,3,7,10,12,7,14,7,6,5,15,9,9,8,4,5,7,7,7,5,4,6,8,8,11,6,4,8,7,13,6,4,8,12,13,10,8,12,11,7,9,4,9,5,13,8,14,9,12,8,9,15,11,14,17,8,10,12,15,12,10,9,14,14,3,9,10,10,14,14,14,8,14,7,18,17,9,10,11,9,18,10,11,6,10,6
E01014785,North Somerset 008F,1,1,5,4,9,3,9,3,4,2,14,4,4,6,8,6,3,6,3,7,6,4,1,7,1,3,3,1,8,3,2,3,4,7,9,4,10,8,6,7,7,10,7,5,3,12,5,5,7,14,7,4,7,13,6,9,8,13,6,17,10,12,9,11,13,11,14,5,15,16,11,16,22,16,18,21,17,10,12,5,6,7,7,7,2,6,6,7,7,2
E01014786,North Somerset 004C,10,9,9,7,7,8,7,8,6,7,6,3,8,9,13,11,12,6,3,12,6,5,4,11,5,7,6,17,8,12,11,14,5,16,5,16,19,11,7,19,10,8,13,4,6,10,14,10,12,8,13,10,18,16,7,12,10,16,9,11,6,11,11,11,9,4,6,14,11,11,10,12,7,8,12,9,14,5,6,4,9,2,5,5,6,0,3,6,1,4
E01014787,North Somerset 004D,10,7,11,9,14,10,8,7,15,9,10,12,14,10,10,10,15,12,9,5,6,8,9,12,11,8,11,12,10,12,9,10,14,15,16,12,13,5,11,17,15,9,8,11,15,12,17,14,16,15,19,17,14,17,12,12,16,19,12,19,9,15,12,15,10,10,12,6,12,6,11,8,13,15,16,5,13,12,11,5,9,6,4,8,4,5,3,2,3,2
E01014789,North Somerset 002A,5,6,2,5,2,5,8,3,6,7,4,7,9,6,4,10,5,4,4,0,4,2,8,3,8,1,2,3,6,2,1,7,3,6,6,2,1,7,5,5,8,9,4,11,5,10,12,6,9,8,18,9,7,13,10,10,18,13,11,6,13,11,8,13,5,14,11,12,16,4,12,12,7,24,17,12,12,13,11,9,10,8,6,7,5,3,8,7,3,4
E01014790,North Somerset 001B,3,6,6,5,8,10,12,13,14,13,7,10,13,7,12,7,12,11,8,4,2,5,4,4,6,3,1,3,4,3,7,6,4,5,6,13,6,7,6,10,7,19,17,18,9,12,11,8,11,10,9,9,12,12,10,9,16,9,15,18,9,9,9,8,9,9,12,9,15,11,13,20,15,13,7,7,11,7,6,6,3,9,9,9,10,9,2,4,7,2
E01014792,North Somerset 003B,9,6,6,10,9,12,7,6,15,9,13,9,5,12,13,14,11,3,8,7,1,3,9,6,8,7,8,4,4,10,6,8,5,14,7,18,18,7,4,9,13,15,16,12,8,11,6,12,10,15,9,5,14,12,9,13,9,13,14,14,11,14,12,8,8,23,17,14,13,16,17,14,16,15,27,13,13,13,11,8,8,14,8,12,4,6,16,10,12,3
E01014793,North Somerset 002B,4,12,8,4,11,7,9,8,11,5,7,4,7,8,8,6,9,3,5,5,3,4,5,7,4,5,2,8,6,1,9,10,8,7,15,9,13,7,9,7,12,6,7,13,3,6,8,12,18,15,13,14,13,16,12,12,10,6,11,9,13,10,12,18,9,11,9,11,8,10,14,16,8,6,9,15,9,9,10,8,8,7,5,4,1,5,6,1,5,5
E01014794,North Somerset 002C,4,2,7,8,9,5,7,6,8,13,12,8,14,11,6,5,12,8,8,3,7,8,4,6,1,5,6,3,3,5,4,5,6,3,2,8,11,15,6,13,9,11,10,10,13,9,6,15,14,13,15,12,7,11,12,8,11,10,13,20,25,23,19,7,14,17,18,17,19,14,21,15,17,18,20,17,9,9,19,7,10,9,7,8,8,2,5,4,4,2
E01014795,North Somerset 001C,9,9,8,14,6,7,6,10,4,5,12,7,6,4,9,4,6,9,7,4,3,8,10,10,6,11,8,9,6,4,10,12,4,18,11,10,7,12,16,7,6,15,9,12,8,7,6,8,6,15,18,10,11,8,8,12,10,10,9,12,8,7,10,6,3,9,6,5,3,10,14,8,10,7,7,9,9,7,8,11,7,4,7,7,2,5,3,7,3,3
E01014796,North Somerset 003C,4,7,9,7,8,5,9,13,8,3,19,10,7,14,5,14,13,6,10,1,2,1,6,4,2,5,9,9,7,6,5,5,6,9,6,10,8,14,15,7,12,16,11,9,9,16,15,9,7,17,11,12,5,7,14,14,14,8,14,9,14,14,10,22,12,13,7,13,11,20,15,10,15,19,21,8,22,12,15,10,8,9,10,10,12,7,9,4,5,9
E01014797,North Somerset 001D,7,3,6,10,7,9,11,17,8,16,14,10,11,8,14,11,12,9,10,5,2,8,9,7,7,10,8,5,9,10,12,13,5,11,6,11,13,10,7,10,13,15,15,11,11,9,12,12,10,18,19,6,10,17,10,13,17,12,15,13,17,7,16,13,12,14,13,10,20,6,11,6,10,16,13,7,14,5,12,6,10,12,4,10,3,7,5,3,3,2
E01014798,North Somerset 002D,5,12,7,5,9,13,9,15,6,12,10,10,13,10,11,8,12,7,3,2,7,5,1,5,3,6,2,3,3,2,7,5,9,7,10,8,10,6,13,7,8,12,9,12,9,15,6,8,8,10,18,9,13,4,8,13,11,14,13,10,7,21,15,7,15,10,9,12,9,10,15,10,10,13,17,8,4,7,7,16,6,6,2,5,0,2,2,0,1,2
E01014799,North Somerset 020A,20,9,16,9,12,12,10,8,12,8,7,4,5,7,6,8,7,12,6,8,5,14,13,17,18,8,21,17,17,16,18,8,11,18,9,21,9,16,16,8,14,13,12,13,5,9,6,14,4,8,16,10,16,11,14,13,14,14,11,15,2,10,9,7,5,11,7,5,13,11,3,6,8,8,6,11,4,3,3,5,3,2,2,1,3,2,3,1,2,2
E01014800,North Somerset 020B,10,13,10,17,13,7,6,5,13,7,8,14,9,5,12,11,15,9,6,8,15,12,15,15,16,14,21,22,30,17,13,11,17,18,15,13,9,11,14,13,19,9,10,8,9,13,12,19,12,8,18,12,3,15,12,17,12,9,14,14,11,8,4,6,4,6,2,5,8,8,3,6,9,4,7,5,3,4,0,2,3,3,1,5,0,3,0,1,0,2
E01014801,North Somerset 020C,6,3,5,1,5,4,0,8,3,3,3,1,2,4,1,6,3,3,5,6,11,9,10,12,12,13,18,13,8,14,13,3,11,5,3,13,6,7,6,5,10,5,9,8,13,5,9,3,9,12,12,4,6,11,13,9,8,5,14,11,14,10,13,11,9,12,3,8,8,13,10,14,13,11,13,14,13,10,8,7,9,12,9,8,8,14,18,11,11,8
E01014802,North Somerset 020D,7,6,8,6,7,8,6,2,4,5,6,3,3,7,9,3,10,8,6,11,4,10,9,11,9,8,12,16,14,11,10,8,11,15,5,9,7,10,10,12,7,13,10,7,5,8,7,11,12,12,7,7,12,14,12,11,9,11,13,14,6,18,10,15,7,12,15,9,11,13,7,9,14,15,7,6,5,8,4,6,4,6,7,6,7,11,8,3,6,6
E01014803,North Somerset 025A,4,5,4,3,4,1,10,7,12,9,8,4,10,8,9,9,13,10,4,5,1,5,3,4,8,2,4,4,8,5,5,3,6,5,8,5,8,9,10,13,5,5,7,10,7,11,10,11,8,14,10,14,11,15,8,11,12,9,6,17,11,15,14,12,18,11,7,7,10,10,8,9,14,12,14,15,8,8,13,12,5,4,10,13,3,2,3,4,5,3
E01014804,North Somerset 022A,4,2,3,4,4,10,3,4,7,3,5,7,8,2,5,9,4,9,7,5,6,6,6,7,7,7,7,3,5,6,3,5,3,4,7,5,6,6,9,4,7,4,3,5,7,8,7,5,19,10,8,10,10,11,13,7,11,9,12,13,8,11,8,13,10,10,13,15,18,11,9,13,7,11,18,10,19,10,13,2,11,5,7,9,11,12,4,11,8,7
E01014805,North Somerset 025B,3,4,7,4,3,2,4,6,6,4,6,8,5,9,5,6,7,8,3,5,5,5,5,7,5,4,5,7,3,5,4,9,4,6,4,1,7,4,4,9,9,9,7,4,6,6,7,5,11,11,15,15,7,19,8,15,14,12,13,16,15,18,12,21,11,16,17,10,14,11,13,21,19,26,20,11,17,17,16,5,10,2,10,12,11,6,5,6,8,8
E01014806,North Somerset 022B,3,5,4,3,11,8,5,6,7,2,4,5,9,3,3,9,6,11,4,10,10,11,6,3,16,7,9,12,9,8,9,12,13,17,8,10,6,14,9,7,7,14,11,12,9,15,7,5,9,9,6,8,9,9,9,9,7,12,12,6,6,15,12,8,13,6,8,10,8,11,16,11,8,9,10,7,15,14,11,13,10,12,4,9,9,8,13,10,15,16
E01014807,North Somerset 022C,9,4,10,7,9,6,4,7,8,4,10,7,8,3,11,7,5,6,7,7,5,10,11,7,9,11,9,8,15,14,6,10,15,8,8,12,10,6,10,9,15,8,4,8,7,12,10,7,15,10,16,16,18,17,17,11,17,12,10,12,13,10,12,12,9,8,9,8,9,11,10,8,10,6,11,6,9,5,3,1,9,8,2,9,4,3,5,7,5,3
E01014808,North Somerset 022D,4,6,6,2,11,6,7,6,7,7,7,5,8,9,9,10,5,18,6,11,4,9,10,8,5,5,4,2,3,4,6,2,13,8,6,5,11,10,7,6,6,11,11,9,8,7,5,9,16,10,16,9,8,16,14,14,14,15,4,13,9,13,7,6,7,7,7,10,5,4,14,5,14,11,5,15,9,5,6,1,10,6,6,6,3,2,4,1,2,6
E01014809,North Somerset 020E,7,10,11,11,15,17,12,12,20,12,14,14,9,14,9,11,15,9,12,9,10,10,14,14,19,9,11,16,12,12,24,14,17,16,10,13,11,15,13,19,21,17,10,15,17,12,13,15,12,12,22,14,20,11,17,10,9,8,9,17,17,11,10,6,5,8,7,3,8,8,6,6,5,9,6,12,6,12,4,3,3,7,4,9,4,1,4,4,4,1
E01014811,North Somerset 020F,8,9,9,6,15,15,11,18,11,8,14,8,7,9,7,11,5,10,10,14,8,11,17,10,13,6,15,9,6,12,12,20,14,11,11,6,12,19,18,14,15,10,13,12,6,12,10,12,11,12,17,13,13,13,15,9,14,15,10,7,11,8,13,12,6,8,10,14,15,9,9,9,8,13,12,7,11,7,5,4,6,10,8,7,4,2,10,2,3,3
E01014812,North Somerset 017A,5,7,8,10,3,4,5,5,7,8,5,9,5,4,4,6,5,4,7,8,5,4,7,5,5,1,2,8,3,6,5,4,10,8,6,11,11,4,5,9,6,10,8,3,2,9,6,7,12,13,10,3,4,12,10,15,10,10,8,11,8,17,17,12,10,4,13,12,16,15,6,8,14,17,15,10,14,9,8,11,10,5,13,8,8,4,6,4,6,2
E01014813,North Somerset 017B,4,11,11,4,6,8,15,7,9,6,13,7,5,11,11,6,14,14,12,11,10,9,8,6,7,10,11,6,8,6,11,14,11,6,7,13,16,13,16,11,12,14,10,9,12,13,14,18,12,16,20,22,14,16,9,15,12,13,19,8,13,10,18,12,9,14,5,9,7,5,12,11,10,15,15,2,12,6,9,10,5,10,7,8,6,0,5,6,3,4
E01014815,North Somerset 017C,7,3,5,9,8,8,10,8,3,11,9,14,9,10,9,10,6,9,4,9,12,10,12,7,10,10,8,4,9,9,5,10,14,7,7,5,13,10,10,2,11,10,12,5,7,8,8,10,20,9,12,10,9,8,9,11,13,9,6,4,10,7,7,1,8,7,7,8,7,12,6,7,10,12,9,5,2,3,5,7,7,3,4,5,1,2,0,0,3,2
E01014816,North Somerset 017D,4,4,7,1,6,4,10,10,6,7,5,4,8,8,7,7,6,10,9,6,8,10,7,7,9,4,3,8,4,6,10,3,12,4,7,8,7,12,7,3,6,5,4,6,6,16,11,10,9,10,15,9,9,15,11,10,13,9,11,13,4,10,10,13,9,11,8,9,10,17,11,13,12,16,14,11,12,8,15,8,12,5,5,6,8,5,9,6,1,3
E01014817,North Somerset 016A,10,8,8,6,3,10,3,5,5,4,5,11,5,1,3,9,9,4,7,10,8,17,8,4,3,7,9,9,3,7,8,9,6,10,6,12,7,8,6,10,14,8,9,2,10,5,14,11,10,11,6,15,10,20,10,12,8,13,10,9,7,13,15,13,15,8,8,11,13,4,13,7,10,25,21,13,13,11,13,15,12,10,5,10,2,7,2,7,4,6
E01014818,North Somerset 017E,4,5,7,15,5,6,15,3,7,7,3,7,7,7,6,7,9,12,9,6,5,9,6,6,8,5,8,4,6,3,7,9,5,4,10,11,8,15,9,8,10,11,7,10,3,11,8,9,9,11,18,7,13,24,20,15,14,13,17,23,15,3,10,5,12,19,9,21,12,22,10,20,11,15,22,10,10,16,6,6,9,10,6,4,11,5,7,4,2,5
E01014819,North Somerset 017F,5,4,5,2,2,10,8,5,8,7,8,5,6,3,8,7,10,5,12,5,3,10,6,3,1,7,8,5,3,2,6,3,11,6,6,13,6,8,12,3,12,5,11,5,12,6,8,12,9,13,14,8,8,11,9,14,7,9,13,12,10,15,15,22,11,17,5,15,9,15,15,16,20,21,23,18,15,13,12,12,12,9,3,5,6,10,4,3,1,1
E01014820,North Somerset 016B,6,10,3,4,10,5,8,4,8,7,7,6,7,4,5,8,7,11,5,7,3,5,8,6,5,6,5,3,5,7,6,9,4,6,8,8,6,9,3,10,5,14,8,8,5,4,10,6,5,8,6,11,11,18,8,11,8,20,11,11,13,7,10,11,18,11,12,4,9,14,12,7,15,21,21,7,15,15,12,7,16,15,7,5,7,4,9,5,6,6
E01014821,North Somerset 015A,5,6,9,11,5,8,7,9,13,4,6,5,11,6,4,4,9,5,3,1,6,4,13,5,8,6,8,15,9,11,8,11,10,11,10,8,9,6,10,10,8,9,11,9,6,9,6,7,8,7,11,8,8,7,4,11,10,12,8,6,5,9,6,6,5,7,4,10,4,5,4,3,7,7,5,4,3,3,6,2,4,1,3,1,1,1,0,2,2,0
E01014822,North Somerset 015B,9,6,6,8,4,7,4,9,8,15,15,12,10,12,10,8,11,10,6,10,7,7,4,6,7,9,4,5,6,7,4,8,5,6,12,5,9,8,9,8,18,12,12,8,4,8,12,5,10,14,13,12,16,9,13,14,11,10,8,11,7,7,10,11,8,13,7,12,8,11,4,8,14,15,2,3,2,3,4,3,3,2,6,4,5,0,3,0,0,3
E01014823,North Somerset 015C,8,3,4,5,5,6,11,9,5,8,9,4,9,13,4,5,12,5,6,6,4,5,3,9,7,7,4,3,8,6,9,14,10,8,6,7,8,9,12,10,11,6,13,5,9,5,9,5,13,11,11,8,5,7,8,6,9,9,9,5,8,16,4,5,6,10,7,6,7,9,8,8,5,6,11,7,4,3,5,10,2,2,5,2,1,4,2,3,2,0
E01014824,North Somerset 015D,4,6,8,3,11,5,9,4,5,13,7,7,1,8,5,4,9,8,8,3,4,5,10,4,6,4,5,4,8,7,13,8,16,12,8,8,9,9,12,8,12,5,13,10,8,9,8,5,12,6,8,16,6,10,6,8,11,9,15,14,8,11,18,13,8,15,14,17,10,11,10,11,13,13,10,5,13,3,4,11,8,2,7,7,2,1,5,3,2,1
E01014825,North Somerset 015E,7,5,4,10,3,6,3,7,3,13,5,6,7,3,10,11,5,6,5,4,8,10,3,3,3,3,2,2,6,6,7,11,8,8,2,3,11,2,8,10,5,14,6,5,6,7,9,6,3,8,10,13,15,9,10,5,7,4,8,16,9,8,9,10,9,11,7,6,3,6,8,6,10,15,10,12,8,6,3,7,3,9,4,4,1,4,2,4,1,0
E01014826,North Somerset 015F,9,3,8,5,5,5,10,8,8,8,11,14,11,10,10,9,11,11,5,2,3,9,8,11,10,10,14,11,12,8,9,10,9,17,10,13,10,10,11,16,8,7,17,8,10,12,10,7,9,11,16,18,9,12,9,7,17,7,7,19,8,15,8,7,8,8,8,10,6,7,7,7,4,5,4,9,5,3,6,6,3,1,3,3,4,0,1,1,1,3
E01014827,North Somerset 015G,12,5,10,11,10,13,11,9,9,9,12,7,6,14,4,14,5,2,8,8,4,9,11,5,12,5,20,6,7,7,8,6,16,11,9,15,12,12,10,4,9,9,9,5,6,10,8,12,9,12,8,6,8,8,7,11,10,8,8,10,12,9,5,7,12,4,8,5,8,4,10,3,6,7,10,5,6,3,3,7,7,2,3,2,2,0,1,0,0,3
E01014828,North Somerset 025C,11,12,15,10,12,13,10,12,7,9,15,4,9,11,15,7,9,12,6,8,9,6,6,17,10,9,11,4,14,9,13,12,7,8,14,16,12,17,5,13,16,5,11,12,8,5,8,10,4,16,10,8,8,2,11,7,7,11,10,2,8,4,12,4,2,3,10,5,6,5,2,11,11,9,9,11,12,3,8,6,5,5,6,3,3,3,2,0,1,1
E01014829,North Somerset 021A,12,21,17,1,12,14,10,10,12,19,16,13,4,17,21,18,18,24,9,13,14,13,12,19,19,12,18,16,18,10,13,17,15,16,22,19,13,17,13,8,10,19,18,10,17,11,13,7,10,8,12,13,21,13,15,11,16,9,8,13,15,6,12,7,14,8,13,9,5,6,11,6,5,6,9,7,5,8,3,5,4,4,3,4,4,3,0,0,1,4
E01014830,North Somerset 021B,3,4,10,10,11,6,13,5,14,6,4,11,7,9,8,11,8,5,9,7,7,9,11,8,12,8,10,10,17,17,12,6,9,6,8,10,7,7,16,13,11,10,8,8,10,12,22,15,9,15,13,11,8,10,13,17,13,9,11,8,13,8,6,7,12,4,6,11,4,5,3,10,9,1,6,5,10,2,2,6,2,5,4,2,3,1,0,2,3,1
E01014831,North Somerset 021C,18,18,8,11,11,12,9,12,11,10,11,9,13,9,6,4,9,8,3,7,8,8,17,18,17,11,12,13,16,14,15,11,13,7,6,6,9,8,6,3,2,5,16,8,5,9,9,9,13,6,11,11,12,9,10,16,10,10,9,13,9,8,4,3,3,6,5,6,5,2,3,3,5,11,6,6,1,4,2,4,2,1,1,1,1,2,1,2,1,0
E01014832,North Somerset 021D,12,11,16,8,13,18,6,11,8,18,11,10,6,8,6,13,12,10,5,5,9,12,14,10,12,11,14,12,9,10,8,10,16,8,18,7,18,11,7,7,8,10,0,5,7,3,8,10,6,3,9,13,13,11,11,11,5,18,12,14,8,6,11,3,10,4,14,9,10,3,8,12,6,4,6,6,5,8,5,2,9,6,0,4,3,1,2,3,0,0
