LSOA21CD,LSOA21NM,IMD_Rank,LAD22NM,Urban_rural_flag,ICB23NM,geometry,lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,ladcd,ladnm
W01001595,Monmouthshire 007F,,Monmouthshire,Rural,Unassigned_ICB,"GEOMETRYCOLLECTION (POLYGON ((353480.203 210149.5, 353484.26 210133.547, 353490 210110.969000001, 353500.475 210082.149, 353503.6275273818 210073.47370735914, 353500.4749999996 210082.1490000002, 353490 210110.9690000005, 353484.2599999998 210133.54700000025, 353480.20299999975 210149.5, 353480.0625326251 210150.0521820944, 353480.203 210149.5)), POLYGON ((353525.113 210022.209000001, 353525.8869581864 210020.53050957114, 353525.1129999999 210022.20900000073, 353514.4926132789 210045.21851951024, 353525.113 210022.209000001)), POLYGON ((353532.594 210000, 353539.373 209980.554, 353539.594 209979.922, 353543.01022636564 209970.40681757644, 353539.5939999996 209979.92200000025, 353539.3729999997 209980.55399999954, 353532.5939999996 210000, 353527.9681492785 210014.5751492779, 353532.594 210000)), POLYGON ((353546.941 209960.390000001, 353551.094 209950.297, 353564.084 209921.822000001, 353564.95508495497 209919.9337028445, 353564.0839999998 209921.82200000063, 353551.0939999996 209950.29700000025, 353546.94099999964 209960.3900000006, 353544.8889520387 209965.37845131944, 353546.941 209960.390000001)), POLYGON ((353579.253 209896.252, 353579.744 209895.443, 353580.999 209893.375, 353606.682 209853.561000001, 353612.714 209844.211999999, 353612.994 209843.778000001, 353616.8342375591 209837.82409502435, 353612.99399999995 209843.77800000086, 353612.7139999997 209844.21199999936, 353606.68200000003 209853.5610000007, 353580.99899999984 209893.375, 353579.74399999995 209895.44299999997, 353579.25299999956 209896.25200000033, 353577.31889789226 209899.43570279554, 353579.253 209896.252)), POLYGON ((353622.676 209828.767000001, 353622.8112766797 209828.55713834078, 353622.676 209828.76700000092, 353622.58518980886 209828.90779745314, 353622.676 209828.767000001)), POLYGON ((353629.812 209817.703, 353631.39158911747 209814.6829999999, 353629.8119999999 209817.70299999975, 353625.0800537466 209825.0394049953, 353629.812 209817.703)), POLYGON ((353638.166 209801.731000001, 353638.612 209800.876, 353642.999 209792.483999999, 353644.481 209787.965, 353646.15441830386 209782.8577238566, 353644.4809999997 209787.96499999985, 353642.99899999984 209792.48399999924, 353638.61199999973 209800.87600000016, 353638.1660000002 209801.7310000006, 353637.44052941556 209803.11802941613, 353638.166 209801.731000001)), POLYGON ((353647.812 209777.797, 353647.86194606865 209773.5588578628, 353647.8119999999 209777.79700000017, 353647.812 209777.797)), POLYGON ((353647.92 209768.619000001, 353647.92687315255 209768.04808158264, 353647.9199999999 209768.61900000088, 353647.917478897 209768.83984862172, 353647.92 209768.619000001)), POLYGON ((353647.999 209761.994000001, 353648.096342754 209753.7206033528, 353647.99899999984 209761.99400000088, 353647.9937505611 209762.4474133819, 353647.999 209761.994000001)), POLYGON ((353648.293 209736.970000001, 353648.363 209731, 353648.37255555554 209730.19444444444, 353648.3629999999 209731, 353648.2929999996 209736.97000000067, 353648.2049355092 209744.46569209616, 353648.293 209736.970000001)), POLYGON ((353647.878 209719.995999999, 353647.85233808553 209719.64101018288, 353647.87799999956 209719.99599999934, 353648.1664561672 209724.0272841995, 353647.878 209719.995999999)), POLYGON ((353647.567 209715.653999999, 353647.5131183635 209714.9016650992, 353647.5669999998 209715.65399999917, 353647.700778517 209717.52398043365, 353647.567 209715.653999999)), POLYGON ((353646.618 209708.966, 353643.465 209691.268999999, 353642.7177480901 209688.6865519091, 353643.46499999985 209691.2689999994, 353646.6179999998 209708.96600000001, 353646.954311642 209710.86095392125, 353646.618 209708.966)), POLYGON ((353640.5 209681.030999999, 353638.634 209676.084000001, 353638.219 209674.983999999, 353627.998 209654.554, 353627.304 209653.164999999, 353626.4938202576 209651.54651051978, 353627.30399999954 209653.1649999991, 353627.9979999997 209654.55399999954, 353638.2189999996 209674.98399999924, 353638.6339999996 209676.08400000073, 353640.5 209681.0309999995, 353641.7093132364 209685.20490367198, 353640.5 209681.030999999)), POLYGON ((353622.586 209643.734999999, 353612.111 209622.799000001, 353608.1085744395 209614.7991152283, 353612.11099999957 209622.79900000058, 353622.5860000001 209643.7349999994, 353622.96729927073 209644.4973430637, 353622.586 209643.734999999)), POLYGON ((353592.481 209581.864, 353591.157 209578.76, 353590.5662888742 209577.37331388242, 353591.15699999966 209578.75999999978, 353592.4809999997 209581.86400000006, 353594.4608588607 209586.50430676722, 353592.481 209581.864)), POLYGON ((353572.358 209539.468, 353572.023 209538.949999999, 353536.765 209484.42, 353526.219 209468.108999999, 353524.35771318915 209465.07536043233, 353526.2189999996 209468.10899999924, 353536.76499999966 209484.41999999993, 353572.02300000004 209538.94999999925, 353572.358 209539.46800000034, 353575.0758127723 209543.67212772346, 353572.358 209539.468)), POLYGON ((353503.094 209430.405999999, 353492.094 209410.922, 353489.526 209405.790999999, 353485.17026020016 209397.08854409977, 353489.5259999996 209405.79099999927, 353492.0939999996 209410.92200000025, 353503.0939999996 209430.4059999995, 353505.50836840447 209434.34321053632, 353503.094 209430.405999999)), POLYGON ((353477.311 209381.391000001, 353465.31 209340.429, 353456.187 209309.297, 353452 209287.297, 353450.81509852235 209283.35799296293, 353452 209287.29700000025, 353456.1869999999 209309.29700000025, 353465.3099999996 209340.42899999954, 353477.31099999975 209381.39100000076, 353482.23188085307 209391.2194404264, 353477.311 209381.391000001)), POLYGON ((353445.5 209265.687999999, 353444.687 209240.812100001, 353445.64697342715 209233.80245699506, 353444.6869999999 209240.81210000068, 353445.5 209265.68799999915, 353445.527644455 209265.7799952395, 353445.5 209265.687999999)), POLYGON ((353456.594 209167.391000001, 353481.094 209118, 353485.7786428941 209112.52664883758, 353481.0939999996 209118, 353456.5939999996 209167.39100000076, 353456.03220540035 209171.54949308946, 353456.594 209167.391000001)), POLYGON ((353490.465 209105.425000001, 353491.06774319074 209104.3680155639, 353490.46499999985 209105.42500000075, 353488.2969511311 209109.22728008992, 353490.465 209105.425000001)), POLYGON ((353491.721 209102.664999999, 353493.187 209096.391000001, 353494.8028328514 209092.36797838396, 353493.1869999999 209096.39100000076, 353491.7209999999 209102.6649999991, 353491.6141525876 209103.12188146834, 353491.721 209102.664999999)), POLYGON ((353509.583 209047.551000001, 353510.094 209045.516000001, 353512.215 209032.068, 353513.7156613593 209022.5541952232, 353512.21499999985 209032.06799999997, 353510.0939999996 209045.51600000076, 353509.58299999963 209047.5510000009, 353507.0580727822 209057.61128639168, 353509.583 209047.551000001)), POLYGON ((353522.187 208976, 353523.498 208943.789000001, 353523.119 208938.390000001, 353522.094 208923.891000001, 353519.7608326682 208912.33582740495, 353522.0939999996 208923.89100000076, 353523.11899999995 208938.3900000006, 353523.4979999997 208943.7890000008, 353522.1869999999 208976, 353521.7375079259 208978.12003967122, 353522.187 208976)), POLYGON ((353512.658 208873.163000001, 353509.811 208856.312000001, 353505.625 208838.922, 353502.941 208829.625, 353502.1748461538 208826.97115384616, 353502.94099999964 208829.625, 353505.625 208838.92200000025, 353509.81099999975 208856.31200000085, 353512.6579999998 208873.16300000064, 353513.49843426875 208878.1397651407, 353512.658 208873.163000001)), POLYGON ((353467.555 208740.52, 353465.14 208734.550000001, 353447.73913335096 208691.54592778, 353465.13999999966 208734.55000000075, 353467.5549999997 208740.51999999955, 353474.94857644354 208758.79348527692, 353467.555 208740.52)), POLYGON ((353329.402 208472.605, 353306.687 208444, 353306.096043474 208443.20071497656, 353306.6869999999 208444, 353329.40199999977 208472.60500000045, 353336.58226871956 208483.31042512116, 353329.402 208472.605)), POLYGON ((353252.188 208381.405999999, 353244.327 208373.630999999, 353234.5487070532 208363.95927886758, 353244.3269999996 208373.63099999912, 353252.1880000001 208381.4059999995, 353259.0655871463 208388.92846323727, 353252.188 208381.405999999)), POLYGON ((353191.594 208316.5, 353191.5178543173 208316.39785335248, 353191.5939999996 208316.5, 353194.6817754184 208320.05872988875, 353191.594 208316.5)), POLYGON ((353181.219 208297.530999999, 353179.3142151578 208292.42095756382, 353181.2189999996 208297.5309999995, 353186.75234084844 208308.89178426337, 353181.219 208297.530999999)), POLYGON ((353165.528 208248.416999999, 353165.39975818584 208248.03558402276, 353165.52799999993 208248.41699999943, 353169.0005854322 208258.73540546247, 353165.528 208248.416999999)), POLYGON ((353164.813 208246.290999999, 353162.902 208240.612, 353155.094 208212.125, 353153.1 208202.924000001, 353150.719 208191.922, 353150.077 208187.044, 353149.687 208184.078, 353149.265 208178.187000001, 353149.034 208174.968, 353148.857 208172.502, 353148.7620111844 208171.1697416111, 353148.85699999984 208172.50200000033, 353149.034 208174.96800000034, 353149.26499999966 208178.18700000085, 353149.6869999999 208184.07799999975, 353150.0769999996 208187.04399999976, 353150.7189999996 208191.92200000025, 353153.0999999996 208202.92400000058, 353155.0939999996 208212.125, 353162.90199999977 208240.61199999973, 353164.8130000001 208246.29099999927, 353164.8507959262 208246.40336122143, 353164.813 208246.290999999)), POLYGON ((353148.312 208164.905999999, 353145.215174836 208148.43854657095, 353148.3119999999 208164.9059999995, 353148.5949274093 208168.84246777138, 353148.312 208164.905999999)), POLYGON ((353139.094 208115.891000001, 353139.02519608336 208115.22859879522, 353139.0939999996 208115.89100000076, 353140.8734936758 208125.35216736927, 353139.094 208115.891000001)), POLYGON ((353137.687 208102.312000001, 353136.687 208076.78099999906, 353136.6869999999 208076.7809999995, 353137.6869999999 208102.31200000085, 353137.82721283607 208103.66554029932, 353137.687 208102.312000001)), POLYGON ((353138.448 208064.562000001, 353138.4844342105 208064.30906249952, 353138.44799999986 208064.56200000085, 353136.84027222224 208075.71749444323, 353138.448 208064.562000001)), POLYGON ((353142.312 208024.625, 353144.8298080792 208016.2727960841, 353142.3119999999 208024.625, 353141.63898859837 208029.58692018906, 353142.312 208024.625)), POLYGON ((353182.719 207900.812999999, 353191.8673784566 207874.4774526411, 353182.7189999996 207900.81299999915, 353177.61812705087 207913.95680444973, 353182.719 207900.812999999)), POLYGON ((353209.094 207832.719000001, 353209.31268009817 207832.35409004928, 353209.0939999996 207832.7190000005, 353200.38217897754 207851.6992142862, 353209.094 207832.719000001)), POLYGON ((353209.993 207831.220000001, 353223.079 207809.401000001, 353251.9902243246 207761.19847612656, 353223.0789999999 207809.40100000054, 353209.9929999998 207831.22000000067, 353209.682477612 207831.73753731383, 353209.993 207831.220000001)), POLYGON ((353270.653 207730.129000001, 353283.687 207710.016000001, 353289.46580000006 207701.02107553842, 353283.6869999999 207710.01600000076, 353270.65299999993 207730.12900000066, 353270.4503141747 207730.4417464083, 353270.653 207730.129000001)), POLYGON ((353308.594 207674.703, 353326.01729354524 207646.8732491883, 353308.5939999996 207674.70299999975, 353300.8685703827 207684.485819162, 353308.594 207674.703)), POLYGON ((353357.094 207603.905999999, 353366.11150701455 207589.8356336739, 353357.0939999996 207603.9059999995, 353353.5041320569 207608.7970933018, 353357.094 207603.905999999)), POLYGON ((353379.595 207568.797, 353390.29648178915 207548.52534547402, 353379.59499999974 207568.79700000025, 353376.4287192232 207573.7373819321, 353379.595 207568.797)), POLYGON ((353434.015 207439.959000001, 353436.521 207430.975, 353440.5109586217 207416.6709408491, 353436.5209999997 207430.97499999963, 353434.01499999966 207439.95900000073, 353430.0658368444 207454.11777559985, 353434.015 207439.959000001)), POLYGON ((353471.687 207318.391000001, 353487.147 207280.168, 353496.264586105 207257.62324020857, 353487.1469999999 207280.1679999996, 353471.6869999999 207318.39100000076, 353467.41062943917 207331.48348138688, 353471.687 207318.391000001)), POLYGON ((353501.743 207242.130000001, 353503.21894965484 207237.74762263367, 353501.7429999998 207242.13000000082, 353498.17913961713 207252.70734904282, 353501.743 207242.130000001)), POLYGON ((353525.562 207184.664000001, 353529 207176.702, 353531.3226515583 207171.7639660059, 353529 207176.70199999958, 353525.5619999999 207184.6640000008, 353520.2067615205 207197.0641456659, 353525.562 207184.664000001)), POLYGON ((353553.687 207124.203, 353555.7899110134 207120.8734953305, 353553.6869999999 207124.20299999975, 353536.4615910483 207160.83556069896, 353553.687 207124.203)), POLYGON ((353618.58 207029.327, 353621.187 207025.812000001, 353626.333 207017.333000001, 353628.523850678 207013.7235884099, 353626.33299999963 207017.33300000057, 353621.1869999999 207025.81200000085, 353618.5800000001 207029.32699999958, 353599.9542418019 207054.43321927785, 353618.58 207029.327)), POLYGON ((353633.516 207007.194, 353650 206986.094000001, 353661.222 206975.056, 353667.8644055253 206968.5226693382, 353661.22200000007 206975.05599999987, 353650 206986.0940000005, 353633.5159999998 207007.19400000013, 353630.0821338991 207011.58875271125, 353633.516 207007.194)), POLYGON ((353723.219 206916.469000001, 353731.5655365208 206910.60360123625, 353723.2189999996 206916.4690000005, 353717.35268358485 206921.62097264183, 353723.219 206916.469000001)), POLYGON ((353772.812 206884.828, 353776.5579044397 206882.70770499436, 353772.8119999999 206884.82799999975, 353758.09021724085 206893.37784654638, 353772.812 206884.828)), POLYGON ((353785.593 206877.595000001, 353786.3685281549 206877.21605283223, 353785.59300000034 206877.59500000067, 353785.03902793693 206877.90827937823, 353785.593 206877.595000001)), POLYGON ((353857.187 206854.203, 353868 206849, 353857.1869999999 206854.20299999975, 353849.5391659113 206857.0685011326, 353857.187 206854.203)), POLYGON ((353868.484 206848.719000001, 353876.9212913595 206843.81944485434, 353868.4840000002 206848.7190000005, 353868 206849, 353868.484 206848.719000001)), POLYGON ((353954.719 206798.641000001, 353988.687 206776.094000001, 354034.406 206748.890000001, 354042.62718298065 206743.3847708178, 354034.4060000004 206748.8900000006, 353988.6869999999 206776.0940000005, 353954.7189999996 206798.64100000076, 353877.09210045513 206843.72025341025, 353954.719 206798.641000001)), POLYGON ((354136.219 206674.672, 354138.62704708637 206672.30490909118, 354136.2189999996 206674.67200000025, 354133.0335169677 206677.4419285717, 354136.219 206674.672)), POLYGON ((354230.094 206582.391000001, 354279.687 206525.891000001, 354292.1146269343 206508.67982894176, 354279.6869999999 206525.89100000076, 354230.0939999996 206582.39100000076, 354183.36584619584 206628.32588115174, 354230.094 206582.391000001)), POLYGON ((354303.902 206492.624, 354311.9170664992 206483.0624884972, 354303.90199999977 206492.62399999984, 354303.0140476549 206493.68358935326, 354303.902 206492.624)), POLYGON ((354324.288 206464.275, 354324.89264857315 206463.16611380805, 354324.2879999997 206464.27500000037, 354323.29424843495 206466.09659937347, 354324.288 206464.275)), POLYGON ((354332.927 206444.595000001, 354336.908 206434.808, 354343.5 206416.625, 354336.9079999998 206434.8080000002, 354332.92700000014 206444.59500000067, 354332.65711651935 206445.2584233049, 354332.927 206444.595000001)), POLYGON ((354347.594 206398.812000001, 354350.094 206382.905999999, 354352.085 206360.798, 354352.5 206356.187000001, 354352.594 206341.203, 354351.941 206337.851, 354349.3101595623 206324.3463289614, 354351.94099999964 206337.8509999998, 354352.5939999996 206341.20299999975, 354352.5 206356.18700000085, 354352.08499999996 206360.79800000042, 354350.0939999996 206382.9059999995, 354347.5939999996 206398.81200000085, 354346.89131592005 206401.86858280067, 354347.594 206398.812000001)), POLYGON ((354341.469 206292.2031, 354335.875 206269.280999999, 354302.687 206168, 354298.419 206155.911, 354297.1035697192 206152.1871754804, 354298.41899999976 206155.9110000003, 354302.6869999999 206168, 354335.875 206269.2809999995, 354341.4689999996 206292.20309999958, 354343.6760374255 206299.81393922179, 354341.469 206292.2031)), POLYGON ((354279.375 206090.905999999, 354262.0597463248 206038.4635632331, 354279.375 206090.9059999995, 354286.30834374996 206115.18678124953, 354279.375 206090.905999999)), POLYGON ((354225.966 205929.149, 354219.969 205910.983999999, 354217.3012523899 205903.44699029246, 354219.9689999996 205910.98399999924, 354225.966 205929.1490000002, 354225.98165007075 205929.1960666315, 354225.966 205929.149)), POLYGON ((354198.312 205849.797, 354193.1814157083 205833.3063450209, 354198.3119999999 205849.79700000025, 354205.3512301278 205869.68357636195, 354198.312 205849.797)), POLYGON ((354184.594 205805.703, 354173.094 205775.812000001, 354165.67102238355 205758.65806663284, 354173.0939999996 205775.81200000085, 354184.5939999996 205805.70299999975, 354188.2275574346 205817.38328935846, 354184.594 205805.703)), POLYGON ((354151.367 205721.101, 354150.1675458836 205717.8842529408, 354151.3669999996 205721.1009999998, 354160.9819432577 205746.8877183395, 354151.367 205721.101)), POLYGON ((354138.187 205686.297, 354137.6766850205 205685.2087533062, 354138.1869999999 205686.29700000025, 354140.2337571607 205692.77046450917, 354138.187 205686.297)), POLYGON ((354131.375 205671.780999999, 354128.8594671955 205667.20829841282, 354131.375 205671.7809999995, 354133.1276751541 205675.51563950643, 354131.375 205671.780999999)), POLYGON ((354120.6 205652.195, 354115.26 205642.488, 354105.312 205624.405999999, 354102.47550732415 205619.76512760448, 354105.3119999999 205624.4059999995, 354115.2599999998 205642.4879999999, 354120.5999999996 205652.1950000003, 354122.4413846341 205655.5419160648, 354120.6 205652.195)), POLYGON ((354078.187 205580.030999999, 354047.52 205523.232000001, 354046.812 205521.922, 354042.698 205516.189999999, 354041.645 205514.713, 354036.569 205506.661, 354003.687 205454.5, 353987.971 205431.721999999, 353977.7024436589 205416.8403212052, 353987.9709999999 205431.72199999914, 354003.6869999999 205454.5, 354036.56900000013 205506.6610000003, 354041.64499999955 205514.71299999952, 354042.69799999986 205516.18999999948, 354046.8119999999 205521.92200000025, 354047.51999999955 205523.23200000077, 354078.1869999999 205580.0309999995, 354088.5004825288 205596.90275984615, 354078.187 205580.030999999)), POLYGON ((353948.164 205370.808, 353945.5 205366.108999999, 353940.61442296644 205356.27638373067, 353945.5 205366.10899999924, 353948.1639999999 205370.8080000002, 353951.87893777783 205377.36119086432, 353948.164 205370.808)), POLYGON ((353932.714 205335.585999999, 353932.61516166566 205335.29981139058, 353932.7139999997 205335.5859999992, 353934.1822217315 205339.82593061606, 353932.714 205335.585999999)), POLYGON ((353922.812 205307, 353911.9255 205269.987, 353907.594 205254.405999999, 353892.56796218356 205195.41062701982, 353907.5939999996 205254.4059999995, 353911.9254999999 205269.98699999973, 353922.8119999999 205307, 353925.85269221937 205315.77778861643, 353922.812 205307)), POLYGON ((353879.594 205144.469000001, 353877.4827670118 205135.7502562604, 353879.5939999996 205144.4690000005, 353882.09717725153 205154.29856186677, 353879.594 205144.469000001)), POLYGON ((353870.055 205104.811000001, 353870.0549999338 205104.81099979675, 353870.0549999997 205104.8110000007, 353870.3029447596 205105.57812845317, 353870.055 205104.811000001)), POINT (353391.5 208575.875))",W01001595,Monmouthshire 007F,W02000342,Monmouthshire 007,W06000021,Monmouthshire
